login_count_per_minute,ports_scanned,request_rate_ratio,geo_distance_from_baseline,time_of_day_score,failed_auth_ratio,sudo_fail_count,unique_ports_per_min,bytes_transferred,connection_duration,user_agent_entropy,country_risk_score,label
239.50412929642272,11.459993396286416,0.9040926691075035,2230.6242282535823,0.8522563357453931,0.9346594556411069,0.1430427455447767,11.859352680279004,1000000.0,0.1381754174418151,0.5237434990740417,0.337394376188988,0
284.3811556662504,20.07148813448793,1.9718779485134035,263.1242446055018,0.9069437495250586,0.888959743896361,0.881151958116944,6.476832672415508,1000000.0,5.197524219719421,0.2365857173006217,0.47858406436304307,0
180.22920205972378,6.674327107811262,2.244769633922551,1298.0418030137766,0.3145563831219612,0.9476154721401987,0.3429520120818125,3.5072320356835123,1000000.0,9.491498361988558,0.3115803314000031,0.4514511437452928,0
189.25239175531448,13.988777683854892,1.961843986851361,2291.4599871127066,0.02693646108962411,0.9924507832425238,0.9630705037064726,7.057705965333754,1000000.0,7.372786749072152,0.2642578864600308,0.0794355623985094,0
270.66453099994135,16.239284151556898,0.3169379118756496,838.4002156909198,0.4629285167394869,0.8691514653385635,0.7349782012852965,2.2824275063970996,1000000.0,3.269647072053605,0.20398174789424992,0.4548409845670358,0
184.94033641740097,21.964562188237764,0.09281050787397938,1744.3301774232818,0.9340776381257929,0.9660158220218711,0.6681850308593007,4.893113437306514,1000000.0,4.057611413050014,0.473596792755301,0.3750877095934254,0
209.9086488412532,13.182266519121821,1.4981729403541206,1099.2040364003876,0.011126728889593762,0.8891089541867039,0.17635596945450505,12.740141366352292,1000000.0,2.727130107311664,0.4399094259526204,0.3541988019693414,0
239.95556741905696,23.32358243910759,1.4371703793304564,352.6938337994268,0.15069532057218238,0.9471294057641568,0.10537560826663894,9.364461549321643,1000000.0,6.518851204751998,0.5510805511509298,0.528944463509318,0
263.4836277909462,0.2651542131987622,1.3666621524406108,416.2472676411314,0.339205418009783,0.8642886644049118,0.6823537703744477,9.403241546349795,1000000.0,8.921077117174846,0.46442488961161876,0.2215093566188585,0
214.41252086632056,6.210208072140588,1.6810331806389294,1805.9292388100566,0.8879352391850758,0.9843981425538026,0.9141666598412864,8.569541315137519,1000000.0,8.57200535553893,0.34578916579195085,0.3037103331383732,0
207.56796632523253,16.675931969533835,2.1107580813687967,788.7289210758139,0.48260347485591404,0.9056347720378728,0.9492423072157778,7.129131724022457,1000000.0,4.6733133487969285,0.5593924267636721,0.37013228911130447,0
212.31526585133167,20.725574969427175,1.7087453202501035,283.8391613332636,0.5194066622823532,0.8640035036284074,0.34846486473242855,1.1514884584078429,1000000.0,6.074258782633935,0.5355980292080814,0.29530219989964807,0
243.50225416554318,0.7380113989190695,0.1422224250256776,2001.736304115108,0.8580482597670687,0.8793226203536582,0.17194124696797164,2.782776721017279,1000000.0,3.081794628643491,0.5007160831405404,0.28044422906659006,0
239.07704028830057,4.063248483059076,0.2447006396591317,115.27268921689482,0.341057683918905,0.9018547798061478,0.7529060645088502,11.004363603767672,1000000.0,2.112611829927526,0.41559200968187004,0.2559068244233562,0
254.19181179276984,19.528565842385166,1.705173697365692,2434.215306751284,0.46258128655751596,0.9719139528758776,0.49419981727598816,2.451910294224342,1000000.0,3.3761619356831223,0.1674700722469233,0.4698013163691379,0
187.233851213257,24.005064827872204,0.617756677939427,802.7886775435761,0.7065432132481589,0.9970109420091453,0.4959240433073405,6.078099648243716,1000000.0,9.656239516389046,0.43780844699084054,0.48034058300990384,0
263.465594598407,8.028638800911981,0.8150261908713632,2211.8232307108183,0.06527787811739694,0.9295822925283349,0.9343092280637346,1.122305874517724,1000000.0,7.8781819815997975,0.22095960808933393,0.14249047791318026,0
303.14304061121845,21.329665956315797,2.438785137058022,828.4267046893234,0.14694628370016505,0.9441457583120872,0.1782128746044973,11.357968615929279,1000000.0,2.6214764469728165,0.5392962115355167,0.26202623287445187,0
289.10481165068467,1.2602681462500183,1.8594520995020447,2220.692478491782,0.5058659580050056,0.9157831359477501,0.2949543449737163,13.533853217873398,1000000.0,0.4564732462773079,0.2905072098523386,0.3569969454995926,0
186.9965612336238,0.22309178970732757,1.30873379986332,306.0689558511609,0.6341725237724023,0.9280414901433963,0.07367014164341956,13.845878088906137,1000000.0,8.497707846168579,0.1888783446759654,0.4590160138667696,0
306.16169241489547,17.22860328670812,1.5028516674774486,1991.8174065336636,0.910418376584892,0.9842610910902733,0.6827956167194371,12.033969551918041,1000000.0,6.292973512740165,0.19505619608631777,0.06999738429891816,0
293.9518394184904,6.4750126436998485,2.1981823845552557,1807.6360042265205,0.3252103661693989,0.9326591961221613,0.43828955207631826,3.6494150450547824,1000000.0,4.11383349818962,0.12216147237136674,0.23378889970972877,0
290.53979889714697,1.1218962916610091,2.4152829093598043,2231.764158328884,0.4501277739205175,0.9486569391860312,0.4253981657436062,2.6885737844112594,1000000.0,7.612241298876897,0.5031969691495702,0.22275102590321716,0
211.40877245851107,20.751681601874868,1.8422289947638637,2195.9811587343293,0.0014964336252919486,0.867466330161477,0.15741540120909148,2.481461319477643,1000000.0,6.950042686347051,0.3642441174307288,0.2954866988735298,0
263.86623053236485,15.465078030523195,0.20250039967746492,122.36961509301564,0.5219699219745182,0.9246126325181377,0.6327054841056378,6.102695181087961,1000000.0,5.212871255218114,0.22391514933701276,0.3592017066712214,0
281.01001284584464,11.27272321864272,1.51028822775375,890.3006102983671,0.16105370169668753,0.9263088321210928,0.6369014651535526,13.889760430563342,1000000.0,0.13790055702734594,0.2693019909999651,0.05867593608012463,0
258.8842358774769,20.081021664519678,0.9234614365214313,607.1918591228808,0.08641234664275366,0.9703711801452873,0.7328222785365155,11.407501931529577,1000000.0,5.263113867269451,0.37172088341513554,0.389802938537485,0
318.8917297610474,21.773565439550538,2.0226584852295026,595.1044592450216,0.8319822747591983,0.9607491604611581,0.06898209813671108,11.059666890473046,1000000.0,5.003820934281296,0.3001284959802569,0.18701392536050648,0
194.5488029624672,6.105467945933501,1.8410564062136219,1792.5212766615998,0.8410955346501832,0.9492983474573624,0.5201698889567429,2.52440935742636,1000000.0,5.951079254496032,0.46619876782797365,0.1865298943735697,0
187.52077209640143,19.357021165682156,1.501989105911823,604.9932410420957,0.18993075430827788,0.9894968262999392,0.6152913350447659,0.2746908876794829,1000000.0,6.082037105168242,0.5783160743974385,0.4091473628665589,0
317.85839318944517,3.575915154559675,1.787337419452033,2089.9140776615336,0.17101826477533477,0.8584249343939933,0.17533733473775814,8.707119921896213,1000000.0,0.3058005694853503,0.1899958102857425,0.4718321686135904,0
269.6848438401628,6.165176335754621,0.5888995173822892,174.6776909082351,0.04520855507904897,0.8760580022934079,0.5424111458642608,0.30425808696890433,1000000.0,8.201681885242522,0.25289678855215436,0.4294386045005928,0
297.7719470674572,1.3695772426958324,0.8525036604847019,2323.7286684203136,0.18888200370921948,0.8613100080048015,0.11117424847691804,0.7563277947734248,1000000.0,2.666589400971952,0.231511230414336,0.3168558935928057,0
222.5540173342235,20.201282130129428,1.48070174628107,1271.3775311411034,0.8772377758493691,0.9559857570703955,0.9345530691639095,3.1438275001277205,1000000.0,0.5111539234618011,0.21328122407824526,0.48865577380952674,0
195.3727336055329,5.633668703910841,1.859257199007843,1008.4907288116948,0.9437294774954283,0.9671987568564498,0.22490851213051033,5.37909947914319,1000000.0,6.881741147888039,0.5764406659571728,0.09091489849170868,0
191.65192949131892,15.212988285723695,0.5674684454774553,2042.0052420344941,0.5181262073663025,0.9089711746136963,0.4509433462718956,8.129670566887322,1000000.0,4.138325521519529,0.555017251939515,0.10176407325501234,0
208.12438447479758,13.306468673255061,0.9609849502081547,1383.7194045414808,0.8260569256912192,0.8963421984544726,0.5356977201015106,2.6916508174715164,1000000.0,4.0257559685550985,0.4127424009452446,0.3856880642833483,0
196.69715785775256,23.401855866297428,1.2625481557267262,372.56318631816805,0.22003614763172852,0.9705338854648379,0.6955239757822361,4.0723407832554095,1000000.0,4.74059155731066,0.5928389946610921,0.45273268070537903,0
219.2043729873673,9.945612030444648,1.8740595160083642,1645.9514305358891,0.977241735054184,0.8842933259275388,0.833021165021532,12.649696469386312,1000000.0,5.950757754567636,0.31548815799603147,0.5397644873426588,0
246.37264484978903,2.6805829964676398,2.0997476012272287,109.80671075625197,0.22102381290663708,0.9062242846458689,0.03503360523622745,13.554939934886622,1000000.0,6.698933814259803,0.4562727345281329,0.28664636847214237,0
294.5341362009674,0.861970628333994,2.0200985453291898,2308.617595951555,0.2893556384041194,0.9148731373900792,0.29148969130710023,7.878676647958927,1000000.0,1.0033612733026067,0.42985346528119583,0.10634160657631271,0
283.76914119155987,3.5524987275441178,1.4335210669905794,739.6753547876109,0.17490755678907366,0.9633251252813844,0.8469152747035362,4.065346577843069,1000000.0,5.688396740279117,0.2694209912373764,0.2295073523589184,0
276.7483153755278,23.590170782463783,2.356228420114315,486.6945579776796,0.22616644634097682,0.9316472662287046,0.647562019795685,2.6622402516413013,1000000.0,5.473167699965962,0.2048859072137306,0.5363393683200276,0
296.0504872314909,9.314257429081021,1.7544600679729152,9.608209429081693,0.15136531882120818,0.9071305620788,0.9782461371162894,6.459200715112777,1000000.0,3.4877443443723464,0.5609595375141992,0.5008590378308573,0
217.18764751769692,0.9476258881542798,2.0791004120398546,2298.96435157227,0.08678099795967498,0.8653307627079988,0.4711631919413315,1.6490436200809588,1000000.0,1.5134836144997492,0.3882703871098151,0.5339392715271405,0
193.90134451231543,0.32561017666631886,0.5118503104518357,1544.0841680387152,0.4967930641413647,0.8762519475896218,0.8051023443842158,3.5360983426867776,1000000.0,2.987474341950631,0.38707304362469996,0.21806614469377583,0
260.00915750832894,1.3062696082284027,2.2417312697005887,1670.2208753757902,0.7300418585337739,0.9673715458312072,0.8017577239409005,14.58076551802197,1000000.0,8.75186056414031,0.13899956130078836,0.3850419000640095,0
296.6926679232623,18.463566186434736,1.0394333504269966,631.2033071432061,0.9139488460590193,0.9730506473535543,0.7700050692097484,4.632686355911178,1000000.0,4.41650878493233,0.3489744995545342,0.1657936198049813,0
245.13549864718786,19.21461025066586,1.8656851031378845,1373.1979541422577,0.4932750767214482,0.8572144511798636,0.5847867866728061,9.467925843571352,1000000.0,5.2750948581059625,0.46377365522730474,0.4333365483513418,0
296.85839803173036,0.5600966615252639,2.4633427284623313,2105.2188580217394,0.1962438226658444,0.9886683169186404,0.9381816880152029,9.431664859638893,1000000.0,0.1649586877235461,0.2557807514933296,0.4150943811014819,0
206.14404760666002,15.448498656181862,2.256511073297624,783.3777934257241,0.8665106994146423,0.9287362777780821,0.06316732741965403,12.824147765589768,1000000.0,5.152015751007629,0.26392917868647403,0.5859936887089485,0
226.0902078290456,14.810624225348656,0.19109890058017304,74.54534765377497,0.5648422061234087,0.9474280810638116,0.5686696191126877,10.450321748015922,1000000.0,8.537020835567137,0.48354455371037464,0.5495781553853888,0
